ID,Type
g__Flavobacterium;s__Flavobacterium cauense,Microbe
g__Flavobacterium;s__Flavobacterium degerlachei,Microbe
g__Flavobacterium;s__Flavobacterium gillisiae,Microbe
g__Flavobacterium;s__Flavobacterium hydatis,Microbe
g__Flavobacterium;s__Flavobacterium limnosediminis,Microbe
g__Flavobacterium;s__Flavobacterium marinum,Microbe
g__Flavobacterium;s__Flavobacterium reichenbachii,Microbe
g__Flavobacterium;s__Flavobacterium rivuli,Microbe
g__Flavobacterium;s__Flavobacterium sasangense,Microbe
g__Flavobacterium;s__Flavobacterium soli,Microbe
g__Flavobacterium;s__Flavobacterium sp. 83,Microbe
g__Flavobacterium;s__Flavobacterium sp. ABG,Microbe
g__Flavobacterium;s__Flavobacterium sp. ACAM 123,Microbe
g__Flavobacterium;s__Flavobacterium sp. F52,Microbe
g__Flavobacterium;s__Flavobacterium sp. JRM,Microbe
g__Flavobacterium;s__Flavobacterium sp. KMS,Microbe
g__Flavobacterium;s__Flavobacterium sp. LPB0076,Microbe
g__Flavobacterium;s__Flavobacterium sp. PK15,Microbe
g__Flavobacterium;s__Flavobacterium sp. Root420,Microbe
g__Flavobacterium;s__Flavobacterium sp. Root901,Microbe
g__Flavobacterium;s__Flavobacterium sp. WG21,Microbe
g__Flavobacterium;s__Flavobacterium sp. fv08,Microbe
g__Flavobacterium;s__Flavobacterium urocaniciphilum,Microbe
g__Formosa;s__Formosa agariphila,Microbe
g__Formosa;s__Formosa algae,Microbe
g__Formosa;s__Formosa haliotis,Microbe
g__Formosa;s__Formosa sp. Hel1_31_208,Microbe
g__Gelidibacter;s__Gelidibacter mesophilus,Microbe
g__Gillisia;s__Gillisia limnaea,Microbe
g__Gramella;s__Gramella portivictoriae,Microbe
g__Hyunsoonleella;s__Hyunsoonleella jejuensis,Microbe
g__Joostella;s__Joostella marina,Microbe
g__Kordia;s__Kordia jejudonensis,Microbe
g__Lacinutrix;s__Lacinutrix algicola,Microbe
g__Lacinutrix;s__Lacinutrix himadriensis,Microbe
g__Lacinutrix;s__Lacinutrix mariniflava,Microbe
g__Lacinutrix;s__Lacinutrix sp. 5H-3-7-4,Microbe
g__Leeuwenhoekiella;s__Leeuwenhoekiella sp. Hel_I_48,Microbe
g__Leeuwenhoekiella;s__Leeuwenhoekiella sp. MAR_2009_132,Microbe
g__Maribacter;s__Maribacter dokdonensis,Microbe
g__Maribacter;s__Maribacter orientalis,Microbe
g__Maribacter;s__Maribacter sp. Hel_I_7,Microbe
g__Maribacter;s__Maribacter thermophilus,Microbe
g__Mesoflavibacter;s__Mesoflavibacter zeaxanthinifaciens,Microbe
g__Muricauda;s__Muricauda sp. MAR_2010_75,Microbe
g__Muricauda;s__Muricauda zhangzhouensis,Microbe
g__Myroides;s__Myroides injenensis,Microbe
g__Myroides;s__Myroides marinus,Microbe
g__Myroides;s__Myroides phaeus,Microbe
g__Nonlabens;s__Nonlabens sp. Hel1_33_55,Microbe
g__Nonlabens;s__Nonlabens sp. MIC269,Microbe
g__Ochrovirga;s__Ochrovirga pacifica,Microbe
g__Polaribacter;s__Polaribacter atrinae,Microbe
g__Polaribacter;s__Polaribacter dokdonensis,Microbe
g__Polaribacter;s__Polaribacter sp. Hel1_33_49,Microbe
g__Polaribacter;s__Polaribacter sp. Hel1_85,Microbe
g__Polaribacter;s__Polaribacter sp. MED152,Microbe
g__Polaribacter;s__Polaribacter vadi,Microbe
g__Pricia;s__Pricia antarctica,Microbe
g__Psychroflexus;s__Psychroflexus sediminis,Microbe
g__Psychroflexus;s__Psychroflexus torquis,Microbe
g__Psychroserpens;s__Psychroserpens damuponensis,Microbe
g__Psychroserpens;s__Psychroserpens jangbogonensis,Microbe
g__Psychroserpens;s__Psychroserpens mesophilus,Microbe
g__Riemerella;s__Riemerella columbipharyngis,Microbe
g__Salegentibacter;s__Salegentibacter mishustinae,Microbe
g__Salegentibacter;s__Salegentibacter salarius,Microbe
g__Salegentibacter;s__Salegentibacter sp. Hel_I_6,Microbe
g__Salinimicrobium;s__Salinimicrobium xinjiangense,Microbe
g__Sediminibacter;s__Sediminibacter sp. Hel_I_10,Microbe
g__Tamlana;s__Tamlana sedimentorum,Microbe
g__Tenacibaculum;s__Tenacibaculum dicentrarchi,Microbe
g__Tenacibaculum;s__Tenacibaculum maritimum,Microbe
g__Tenacibaculum;s__Tenacibaculum mesophilum,Microbe
g__Tenacibaculum;s__Tenacibaculum ovolyticum,Microbe
g__Ulvibacter;s__Ulvibacter litoralis,Microbe
g__Ulvibacter;s__Ulvibacter sp. LPB0005,Microbe
g__Vitellibacter;s__Vitellibacter soesokkakensis,Microbe
g__Vitellibacter;s__Vitellibacter vladivostokensis,Microbe
g__Weeksella;s__Weeksella sp. FF8,Microbe
g__Weeksella;s__Weeksella virosa,Microbe
g__Winogradskyella;s__Winogradskyella psychrotolerans,Microbe
g__Winogradskyella;s__Winogradskyella sp. PG-2,Microbe
g__Winogradskyella;s__Winogradskyella sp. RHA_55,Microbe
g__Xanthomarina;s__Xanthomarina gelatinilytica,Microbe
g__Zobellia;s__Zobellia galactanivorans,Microbe
g__Zobellia;s__Zobellia uliginosa,Microbe
g__Schleiferia;s__Schleiferia thermophila,Microbe
g__Mucilaginibacter;s__Mucilaginibacter gossypiicola,Microbe
g__Mucilaginibacter;s__Mucilaginibacter sp. NFR10,Microbe
g__Mucilaginibacter;s__Mucilaginibacter sp. OK283,Microbe
g__Pedobacter;s__Pedobacter agri,Microbe
g__Pedobacter;s__Pedobacter borealis,Microbe
g__Pedobacter;s__Pedobacter ginsenosidimutans,Microbe
g__Pedobacter;s__Pedobacter hartonius,Microbe
g__Pedobacter;s__Pedobacter kyungheensis,Microbe
g__Pedobacter;s__Pedobacter oryzae,Microbe
g__Pedobacter;s__Pedobacter ruber,Microbe
g__Pedobacter;s__Pedobacter soli,Microbe
g__Pedobacter;s__Pedobacter sp. BAL39,Microbe
g__Pedobacter;s__Pedobacter sp. Leaf216,Microbe
g__Pedobacter;s__Pedobacter sp. Leaf41,Microbe
g__Pedobacter;s__Pedobacter sp. R20-19,Microbe
g__Sphingobacterium;s__Sphingobacterium sp. Ag1,Microbe
g__Sphingobacterium;s__Sphingobacterium sp. CFCC 11742,Microbe
g__Sphingobacterium;s__Sphingobacterium sp. HMSC13C05,Microbe
g__Sphingobacterium;s__Sphingobacterium sp. IITKGP-BTPF85,Microbe
g__Sphingobacterium;s__Sphingobacterium sp. PM2-P1-29,Microbe
g__Sphingobacterium;s__Sphingobacterium thalpophilum,Microbe
g__Salisaeta;s__Salisaeta longa,Microbe
g__Candidatus Cloacimonas;s__Candidatus Cloacimonas acidaminovorans,Microbe
g__Candidatus Cloacimonas;s__Candidatus Cloacimonas sp. SDB,Microbe
g__Candidatus Kryptonium;s__Candidatus Kryptonium thompsoni,Microbe
g__Candidatus Saccharimonas;s__Candidatus Saccharimonas aalborgensis,Microbe
g__Candidatus Entotheonella;s__Candidatus Entotheonella sp. TSY1,Microbe
g__Chlamydia;s__Chlamydia sp. _Diamant_,Microbe
g__Criblamydia;s__Criblamydia sequanensis,Microbe
g__Parachlamydia;s__Parachlamydia acanthamoebae,Microbe
g__Chlorobaculum;s__Chlorobaculum limnaeum,Microbe
g__Chlorobaculum;s__Chlorobaculum parvum,Microbe
g__Chlorobaculum;s__Chlorobaculum tepidum,Microbe
g__Chlorobium;s__Chlorobium ferrooxidans,Microbe
g__Chlorobium;s__Chlorobium phaeobacteroides,Microbe
g__Chlorobium;s__Chlorobium sp. GBChlB,Microbe
g__Pelodictyon;s__Pelodictyon phaeoclathratiforme,Microbe
g__Bellilinea;s__Bellilinea caldifistulae,Microbe
g__Ornatilinea;s__Ornatilinea apprima,Microbe
g__Ardenticatena;s__Ardenticatena maritima,Microbe
g__Caldilinea;s__Caldilinea aerophila,Microbe
g__Chloroflexus;s__Chloroflexus aggregans,Microbe
g__Chloroflexus;s__Chloroflexus sp. isl-2,Microbe
g__Roseiflexus;s__Roseiflexus castenholzii,Microbe
g__Herpetosiphon;s__Herpetosiphon geysericola,Microbe
g__Dehalogenimonas;s__Dehalogenimonas lykanthroporepellens,Microbe
g__Dehalogenimonas;s__Dehalogenimonas sp. WBC-2,Microbe
g__Nitrolancea;s__Nitrolancea hollandica,Microbe
g__Thermorudis;s__Thermorudis peleae,Microbe
g__Desulfurispirillum;s__Desulfurispirillum indicum,Microbe
g__Gloeobacter;s__Gloeobacter kilaueensis,Microbe
g__Candidatus Atelocyanobacterium;s__Candidatus Atelocyanobacterium thalassa,Microbe
g__Halothece;s__Halothece sp. PCC 7418,Microbe
g__Geminocystis;s__Geminocystis herdmanii,Microbe
g__Gloeocapsa;s__Gloeocapsa sp. PCC 73106,Microbe
g__Gloeocapsa;s__Gloeocapsa sp. PCC 7428,Microbe
g__Cyanobacterium;s__Cyanobacterium aponinum,Microbe
g__Cyanobacterium;s__Cyanobacterium sp. IPPAS B-1200,Microbe
g__Microcystis;s__Microcystis panniformis,Microbe
g__Aphanizomenon;s__Aphanizomenon flos-aquae,Microbe
g__Dolichospermum;s__Dolichospermum circinale,Microbe
g__Chlorogloeopsis;s__Chlorogloeopsis fritschii,Microbe
g__Fischerella;s__Fischerella muscicola,Microbe
g__Fischerella;s__Fischerella sp. PCC 9605,Microbe
g__Hapalosiphon;s__Hapalosiphon sp. MRB220,Microbe
g__Mastigocladus;s__Mastigocladus laminosus,Microbe
g__Anabaena;s__Anabaena cylindrica,Microbe
g__Anabaena;s__Anabaena sp. PCC 7108,Microbe
g__Anabaena;s__Anabaena sp. WA93,Microbe
g__Cylindrospermum;s__Cylindrospermum stagnale,Microbe
g__Nostoc;s__Nostoc piscinale,Microbe
g__Nostoc;s__Nostoc sp. KVJ20,Microbe
g__Nostoc;s__Nostoc sp. PCC 7107,Microbe
g__Nostoc;s__Nostoc sp. PCC 7120,Microbe
g__Calothrix;s__Calothrix parietina,Microbe
g__Calothrix;s__Calothrix sp. 336_3,Microbe
g__Calothrix;s__Calothrix sp. PCC 7103,Microbe
g__Scytonema;s__Scytonema hofmannii,Microbe
g__Scytonema;s__Scytonema millei,Microbe
g__Hassallia;s__Hassallia byssoidea,Microbe
g__Tolypothrix;s__Tolypothrix bouteillei,Microbe
g__Tolypothrix;s__Tolypothrix campylonemoides,Microbe
g__Coleofasciculus;s__Coleofasciculus chthonoplastes,Microbe
g__Cyanothece;s__Cyanothece sp. PCC 7424,Microbe
g__Cyanothece;s__Cyanothece sp. PCC 7425,Microbe
g__Crinalium;s__Crinalium epipsammum,Microbe
g__Microcoleus;s__Microcoleus sp. PCC 7113,Microbe
g__Microcoleus;s__Microcoleus vaginatus,Microbe
g__Planktothrix;s__Planktothrix agardhii,Microbe
g__Trichodesmium;s__Trichodesmium erythraeum,Microbe
g__Limnoraphis;s__Limnoraphis robusta,Microbe
g__Lyngbya;s__Lyngbya aestuarii,Microbe
g__Oscillatoria;s__Oscillatoria sp. PCC 10802,Microbe
g__Phormidium;s__Phormidium sp. OSCR,Microbe
g__Phormidium;s__Phormidium willei,Microbe
g__Stanieria;s__Stanieria cyanosphaera,Microbe
g__Stanieria;s__Stanieria sp. NIES-3757,Microbe
g__Pleurocapsa;s__Pleurocapsa sp. PCC 7319,Microbe
g__Spirulina;s__Spirulina subsalsa,Microbe
g__Acaryochloris;s__Acaryochloris sp. CCMEE 5410,Microbe
g__Chamaesiphon;s__Chamaesiphon minutus,Microbe
g__Leptolyngbya;s__Leptolyngbya sp. JSC-1,Microbe
g__Leptolyngbya;s__Leptolyngbya sp. NIES-3755,Microbe
g__Leptolyngbya;s__Leptolyngbya sp. PCC 7375,Microbe
g__Leptolyngbya;s__Leptolyngbya sp. PCC 7376,Microbe
g__Synechocystis;s__Synechocystis sp. PCC 6714,Microbe
g__Synechocystis;s__Synechocystis sp. PCC 7509,Microbe
g__Prochlorococcus;s__Prochlorococcus marinus,Microbe
g__Pseudanabaena;s__Pseudanabaena sp. PCC 7367,Microbe
g__Synechococcus;s__Synechococcus sp. PCC 6312,Microbe
g__Synechococcus;s__Synechococcus sp. PCC 7002,Microbe
g__Synechococcus;s__Synechococcus sp. PCC 7003,Microbe
g__Synechococcus;s__Synechococcus sp. PCC 7117,Microbe
g__Thermosynechococcus;s__Thermosynechococcus sp. NK55a,Microbe
g__Caldithrix;s__Caldithrix abyssi,Microbe
g__Deferribacter;s__Deferribacter desulfuricans,Microbe
g__Deinococcus;s__Deinococcus marmoris,Microbe
g__Deinococcus;s__Deinococcus peraridilitoris,Microbe
g__Deinococcus;s__Deinococcus pimensis,Microbe
g__Truepera;s__Truepera radiovictrix,Microbe
g__Marinithermus;s__Marinithermus hydrothermalis,Microbe
g__Meiothermus;s__Meiothermus rufus,Microbe
g__Oceanithermus;s__Oceanithermus profundus,Microbe
g__Thermus;s__Thermus filiformis,Microbe
g__Thermus;s__Thermus oshimai,Microbe
g__Thermus;s__Thermus sp. NMX2.A1,Microbe
g__Elusimicrobium;s__Elusimicrobium minutum,Microbe
g__Chitinivibrio;s__Chitinivibrio alkaliphilus,Microbe
g__Alicyclobacillus;s__Alicyclobacillus acidiphilus,Microbe
g__Alicyclobacillus;s__Alicyclobacillus acidoterrestris,Microbe
g__Alicyclobacillus;s__Alicyclobacillus contaminans,Microbe
g__Alicyclobacillus;s__Alicyclobacillus hesperidum,Microbe
g__Alicyclobacillus;s__Alicyclobacillus pomorum,Microbe
g__Alicyclobacillus;s__Alicyclobacillus shizuokensis,Microbe
g__Alicyclobacillus;s__Alicyclobacillus sp. RIFOXYA1_FULL_53_8,Microbe
g__Anoxybacillus;s__Anoxybacillus ayderensis,Microbe
g__Anoxybacillus;s__Anoxybacillus sp. DT3-1,Microbe
g__Anoxybacillus;s__Anoxybacillus thermarum,Microbe
g__Bacillus;s__Bacillus alcalophilus,Microbe
g__Bacillus;s__Bacillus altitudinis,Microbe
g__Bacillus;s__Bacillus anthracis,Microbe
g__Bacillus;s__Bacillus aquimaris,Microbe
g__Bacillus;s__Bacillus aurantiacus,Microbe
g__Bacillus;s__Bacillus badius,Microbe
g__Bacillus;s__Bacillus butanolivorans,Microbe
g__Bacillus;s__Bacillus campisalis,Microbe
g__Bacillus;s__Bacillus chagannorensis,Microbe
g__Bacillus;s__Bacillus cibi,Microbe
g__Bacillus;s__Bacillus circulans,Microbe
g__Bacillus;s__Bacillus decisifrondis,Microbe
g__Bacillus;s__Bacillus drentensis,Microbe
g__Bacillus;s__Bacillus firmus,Microbe
g__Bacillus;s__Bacillus fordii,Microbe
g__Bacillus;s__Bacillus galactosidilyticus,Microbe
g__Bacillus;s__Bacillus ginsengihumi,Microbe
g__Bacillus;s__Bacillus glycinifermentans,Microbe
g__Bacillus;s__Bacillus gobiensis,Microbe
g__Bacillus;s__Bacillus hemicellulosilyticus,Microbe
g__Bacillus;s__Bacillus horneckiae,Microbe
g__Bacillus;s__Bacillus indicus,Microbe
g__Bacillus;s__Bacillus koreensis,Microbe
g__Bacillus;s__Bacillus kribbensis,Microbe
g__Bacillus;s__Bacillus lentus,Microbe
g__Bacillus;s__Bacillus ligniniphilus,Microbe
g__Bacillus;s__Bacillus luciferensis,Microbe
g__Bacillus;s__Bacillus manliponensis,Microbe
g__Bacillus;s__Bacillus marisflavi,Microbe
g__Bacillus;s__Bacillus marmarensis,Microbe
g__Bacillus;s__Bacillus massiliogorillae,Microbe
g__Bacillus;s__Bacillus mesonae,Microbe
g__Bacillus;s__Bacillus methanolicus,Microbe
g__Bacillus;s__Bacillus nakamurai,Microbe
g__Bacillus;s__Bacillus niacini,Microbe
g__Bacillus;s__Bacillus novalis,Microbe
g__Bacillus;s__Bacillus okuhidensis,Microbe
g__Bacillus;s__Bacillus oryziterrae,Microbe
g__Bacillus;s__Bacillus panaciterrae,Microbe
g__Bacillus;s__Bacillus persicus,Microbe
g__Bacillus;s__Bacillus plakortidis,Microbe
g__Bacillus;s__Bacillus pseudalcaliphilus,Microbe
g__Bacillus;s__Bacillus psychrosaccharolyticus,Microbe
g__Bacillus;s__Bacillus safensis,Microbe
g__Bacillus;s__Bacillus selenatarsenatis,Microbe
g__Bacillus;s__Bacillus sonorensis,Microbe
g__Bacillus;s__Bacillus sp. 166amftsu,Microbe
g__Bacillus;s__Bacillus sp. 1NLA3E,Microbe
g__Bacillus;s__Bacillus sp. 220_BSPC,Microbe
g__Bacillus;s__Bacillus sp. 2_A_57_CT2,Microbe
g__Bacillus;s__Bacillus sp. 522_BSPC,Microbe
g__Bacillus;s__Bacillus sp. 7_6_55CFAA_CT2,Microbe
g__Bacillus;s__Bacillus sp. FF3,Microbe
g__Bacillus;s__Bacillus sp. FJAT-14578,Microbe
g__Bacillus;s__Bacillus sp. FJAT-21351,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27231,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27251,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27445,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27986,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27997,Microbe
g__Bacillus;s__Bacillus sp. H1a,Microbe
g__Bacillus;s__Bacillus sp. HMSC036E02,Microbe
g__Bacillus;s__Bacillus sp. HMSC76G11,Microbe
g__Bacillus;s__Bacillus sp. J33,Microbe
g__Bacillus;s__Bacillus sp. J37,Microbe
g__Bacillus;s__Bacillus sp. JCM 19034,Microbe
g__Bacillus;s__Bacillus sp. JCM 19041,Microbe
g__Bacillus;s__Bacillus sp. JCM 19046,Microbe
g__Bacillus;s__Bacillus sp. KCTC 13219,Microbe
g__Bacillus;s__Bacillus sp. Leaf13,Microbe
g__Bacillus;s__Bacillus sp. MKU004,Microbe
g__Bacillus;s__Bacillus sp. NC2-31,Microbe
g__Bacillus;s__Bacillus sp. NRRL B-14911,Microbe
g__Bacillus;s__Bacillus sp. NSP2.1,Microbe
g__Bacillus;s__Bacillus sp. NSP9.1,Microbe
g__Bacillus;s__Bacillus sp. RP1137,Microbe
g__Bacillus;s__Bacillus sp. SIT10,Microbe
g__Bacillus;s__Bacillus sp. SJS,Microbe
g__Bacillus;s__Bacillus sp. Soil768D1,Microbe
g__Bacillus;s__Bacillus sp. TS-2,Microbe
g__Bacillus;s__Bacillus sp. UNC322MFChir4.1,Microbe
g__Bacillus;s__Bacillus sp. UNC437CL72CviS29,Microbe
g__Bacillus;s__Bacillus sp. UNC438CL73TsuS30,Microbe
g__Bacillus;s__Bacillus sp. URHB0009,Microbe
g__Bacillus;s__Bacillus sporothermodurans,Microbe
g__Bacillus;s__Bacillus timonensis,Microbe
g__Bacillus;s__Bacillus vireti,Microbe
g__Bacillus;s__Bacillus weihenstephanensis,Microbe
g__Bacillus;s__Bacillus wiedmannii,Microbe
g__Caldalkalibacillus;s__Caldalkalibacillus thermarum,Microbe
g__Caldibacillus;s__Caldibacillus debilis,Microbe
g__Calditerricola;s__Calditerricola satsumensis,Microbe
g__Domibacillus;s__Domibacillus robiginosus,Microbe
g__Fictibacillus;s__Fictibacillus macauensis,Microbe
g__Fictibacillus;s__Fictibacillus phosphorivorans,Microbe
g__Fictibacillus;s__Fictibacillus solisalsi,Microbe
g__Geobacillus;s__Geobacillus icigianus,Microbe
g__Geobacillus;s__Geobacillus sp. 8,Microbe
g__Geobacillus;s__Geobacillus sp. JS12,Microbe
g__Geobacillus;s__Geobacillus sp. PA-3,Microbe
g__Geobacillus;s__Geobacillus sp. T6,Microbe
g__Geobacillus;s__Geobacillus sp. WSUCF1,Microbe
g__Geobacillus;s__Geobacillus thermodenitrificans,Microbe
g__Geobacillus;s__Geobacillus vulcani,Microbe
g__Gracilibacillus;s__Gracilibacillus halophilus,Microbe
g__Gracilibacillus;s__Gracilibacillus sp. Awa-1,Microbe
g__Gracilibacillus;s__Gracilibacillus ureilyticus,Microbe
g__Halobacillus;s__Halobacillus sp. BBL2006,Microbe
g__Lysinibacillus;s__Lysinibacillus boronitolerans,Microbe
g__Lysinibacillus;s__Lysinibacillus macroides,Microbe
g__Lysinibacillus;s__Lysinibacillus massiliensis,Microbe
g__Lysinibacillus;s__Lysinibacillus odysseyi,Microbe
g__Lysinibacillus;s__Lysinibacillus sp. 13S34_air,Microbe
g__Lysinibacillus;s__Lysinibacillus sp. LK3,Microbe
g__Lysinibacillus;s__Lysinibacillus varians,Microbe
g__Marinococcus;s__Marinococcus halotolerans,Microbe
g__Marinococcus;s__Marinococcus luteus,Microbe
g__Natribacillus;s__Natribacillus halophilus,Microbe
g__Oceanobacillus;s__Oceanobacillus caeni,Microbe
g__Oceanobacillus;s__Oceanobacillus limi,Microbe
g__Oceanobacillus;s__Oceanobacillus manasiensis,Microbe
g__Oceanobacillus;s__Oceanobacillus oncorhynchi,Microbe
g__Oceanobacillus;s__Oceanobacillus picturae,Microbe
g__Oceanobacillus;s__Oceanobacillus sp. S5,Microbe
g__Parageobacillus;s__Parageobacillus caldoxylosilyticus,Microbe
g__Parageobacillus;s__Parageobacillus genomosp. 1,Microbe
g__Parageobacillus;s__Parageobacillus thermoglucosidans,Microbe
g__Parageobacillus;s__Parageobacillus toebii,Microbe
g__Paucisalibacillus;s__Paucisalibacillus globulus,Microbe
g__Paucisalibacillus;s__Paucisalibacillus sp. EB02,Microbe
g__Pontibacillus;s__Pontibacillus chungwhensis,Microbe
g__Pontibacillus;s__Pontibacillus halophilus,Microbe
g__Pontibacillus;s__Pontibacillus litoralis,Microbe
g__Pontibacillus;s__Pontibacillus yanchengensis,Microbe
g__Psychrobacillus;s__Psychrobacillus sp. FJAT-21963,Microbe
g__Psychrobacillus;s__Psychrobacillus sp. OK028,Microbe
g__Psychrobacillus;s__Psychrobacillus sp. OK032,Microbe
g__Salimicrobium;s__Salimicrobium album,Microbe
g__Salimicrobium;s__Salimicrobium halophilum,Microbe
g__Salimicrobium;s__Salimicrobium jeotgali,Microbe
g__Salinibacillus;s__Salinibacillus kushneri,Microbe
g__Salipaludibacillus;s__Salipaludibacillus aurantiacus,Microbe
g__Sediminibacillus;s__Sediminibacillus halophilus,Microbe
g__Terribacillus;s__Terribacillus halophilus,Microbe
g__Terribacillus;s__Terribacillus saccharophilus,Microbe
g__Thalassobacillus;s__Thalassobacillus sp. C254,Microbe
g__Virgibacillus;s__Virgibacillus alimentarius,Microbe
g__Virgibacillus;s__Virgibacillus pantothenticus,Microbe
g__Virgibacillus;s__Virgibacillus soli,Microbe
g__Virgibacillus;s__Virgibacillus sp. Vm-5,Microbe
g__Thermicanus;s__Thermicanus aegyptius,Microbe
g__Listeria;s__Listeria aquatica,Microbe
g__Listeria;s__Listeria booriae,Microbe
g__Listeria;s__Listeria floridensis,Microbe
g__Listeria;s__Listeria grandensis,Microbe
g__Listeria;s__Listeria grayi,Microbe
g__Listeria;s__Listeria innocua,Microbe
g__Listeria;s__Listeria ivanovii,Microbe
g__Listeria;s__Listeria marthii,Microbe
g__Listeria;s__Listeria newyorkensis,Microbe
g__Listeria;s__Listeria seeligeri,Microbe
g__Aneurinibacillus;s__Aneurinibacillus soli,Microbe
g__Aneurinibacillus;s__Aneurinibacillus sp. XH2,Microbe
g__Aneurinibacillus;s__Aneurinibacillus terranovensis,Microbe
g__Aneurinibacillus;s__Aneurinibacillus tyrosinisolvens,Microbe
g__Brevibacillus;s__Brevibacillus borstelensis,Microbe
g__Brevibacillus;s__Brevibacillus sp. Leaf182,Microbe
g__Brevibacillus;s__Brevibacillus sp. SKDU10,Microbe
g__Cohnella;s__Cohnella sp. VKM B-2846,Microbe
g__Paenibacillus;s__Paenibacillus amylolyticus,Microbe
g__Paenibacillus;s__Paenibacillus assamensis,Microbe
